Group,Title,docs_to_search,error,error_item,error_context,solution_item,solution_context
RPE1,RPE1_2,"['RPE1_3', 'RPE1_4']",por los cuales puedes contemplar (la) [una] flora (más) [tan] majestuosa que ni siquiera puedes,"la, más","RPE1_3 - la
>> Forks la ciudad de lluvia
>> En la ciudad de Forks
>> El pasado jueves se
>> Los informes explicaban el
>> El pasado jueves alrededor
>> A el comienzo de la
>> La investigación de búsqueda
>> Los padres estaban muy
>> A el pesar de los
>> que sospechaban que la culpa la tenían
>> La investigación se llevo
>> Nos quedamos en la escena de el
>> Desde el jueves estábamos esperando

RPE1_4 - la
>> ha hacer , la idea de estudiar
>> una calidad con la que nos nacemos
>> ser listo sin la necesidad de estudiar
>> delante suyo , la lectura dice que
>> que lea solamente las etiquetas de las
>> es bueno para la mente ejercer y
>> memorizar fragmentos de la Biblia o historias
>> Usa el Internet .
>> lo que usa el internet y no
>> personas que sea la mas estudiosa ,
>> tiempo usted será el mas listo sin

","una, tan","RPE1_3 - una
>> el criminal era un oso , sin

RPE1_4 - una
>> de estudiar es un aburrimiento , ¿
>> listo no es una calidad con la
>> su día con un libro delante suyo
>> necesaria , hay un sabelotodo en cada

RPE1_3 - tan
>> , no estaban tan seguros a el

"
RPE1,RPE1_2,"['RPE1_3', 'RPE1_4']",ahora (pensaras) [pensarás] que estoy aburrida todo el día,pensaras,,pensarás,
RPE1,RPE1_2,"['RPE1_3', 'RPE1_4']",y así te será más fácil entender (el) por qué me mudé a la verde isla,el,"RPE1_3 - el
>> Forks la ciudad de lluvia
>> En la ciudad de Forks
>> El pasado jueves se
>> Los informes explicaban el
>> El pasado jueves alrededor
>> A el comienzo de la
>> La investigación de búsqueda
>> Los padres estaban muy
>> A el pesar de los
>> que sospechaban que la culpa la tenían
>> La investigación se llevo
>> Nos quedamos en la escena de el
>> Desde el jueves estábamos esperando

RPE1_4 - el
>> ha hacer , la idea de estudiar
>> una calidad con la que nos nacemos
>> ser listo sin la necesidad de estudiar
>> delante suyo , la lectura dice que
>> que lea solamente las etiquetas de las
>> es bueno para la mente ejercer y
>> memorizar fragmentos de la Biblia o historias
>> Usa el Internet .
>> lo que usa el internet y no
>> personas que sea la mas estudiosa ,
>> tiempo usted será el mas listo sin

",,
RPE1,RPE1_2,"['RPE1_3', 'RPE1_4']",y así te será más fácil entender por (que) [qué] me mudé a la verde isla,que,"RPE1_3 - que
>> de autodefensa dado que las victimas presentan
>> , nos comentaron que el criminal era
>> muy preocupados ya que llevaban semanas sin
>> el sheriff descubrieron que fueron asesinados .
>> Hay gente que sospechaban que la
>> la única información que nos dijeron fue
>> mas , así que habrá que esperar

RPE1_4 - que
>> Que le vamos ha
>> calidad con la que nos nacemos .
>> te cuenta de que puedes ser listo
>> tuviera nada mejor que hacer , pase
>> Pero lo que está indicado es
>> Dicen que es bueno para
>> o historias kilométricas que a nadie les
>> sabe para lo que usa el internet
>> Rodéate de personas que te ayuden a
>> se de personas que sea la mas
>> No hace falta que se queme usted
>> pasos ya vera que en poco tiempo

",qué,"RPE1_4 - qué
>> , ¿ Por qué debo de leer

"
RPE1,RPE1_2,"['RPE1_3', 'RPE1_4']",y así te será más fácil entender por qué me (mude) [mudé] a la verde isla,mude,,mudé,
RPE1,RPE1_2,"['RPE1_3', 'RPE1_4']",y así te será más fácil entender por qué me mudé (en) [a] la verde isla,en,"RPE1_3 - en
>> En la ciudad de
>> jueves se encontraron en el bosque huellas
>> Nos quedamos en la escena de

RPE1_4 - en
>> hay un sabelotodo en cada esquina .
>> ya vera que en poco tiempo usted

",a,"RPE1_3 - a
>> A el comienzo de
>> A el pesar de
>> investigación se llevo a cabo para intentar

RPE1_4 - a
>> que cuando vaya a el lavabo ,
>> historias kilométricas que a nadie les importa
>> que te ayuden a aprender .

"
RPE1,RPE1_2,"['RPE1_3', 'RPE1_4']","y tú, [a] qué estás esperando",,,a,"RPE1_3 - a
>> A el comienzo de
>> A el pesar de
>> investigación se llevo a cabo para intentar

RPE1_4 - a
>> que cuando vaya a el lavabo ,
>> historias kilométricas que a nadie les importa
>> que te ayuden a aprender .

"
RPE1,RPE1_2,"['RPE1_3', 'RPE1_4']","bueno, eso (si) [sí], tendrás que buscarte tu propia isla",si,"RPE1_3 - si
>> crimen para ver si descubríamos algo ,

RPE1_4 - si
>> Lea como si no tuviera nada
>> y úselo como si fuese su Google
>> Si sigue estos pasos

",sí,
RPE1,RPE1_2,"['RPE1_3', 'RPE1_4']",puesto que a (mi) [mí] nunca me podrás encontrar,mi,,mí,"RPE1_3 - mí
>> la investigación , nos comentaron que el
>> Nos quedamos en la
>> lo único que nos pidieron fue ""

RPE1_4 - mí
>> Aparentemente nos han mentido ,

"
RPE1,RPE1_2,"['RPE1_3', 'RPE1_4']",y que alguien le inyecte [el calmante] ya para que se duerma,,,el calmante,
RPE1,RPE1_3,['RPE1_4'],los informes explicaban (el uso) [la detección] de autodefensa,el uso,,la detección,
RPE1,RPE1_3,['RPE1_4'],no tenían ni [una] gota de sangre en sus cuerpos,,,una,"RPE1_4 - una
>> de estudiar es un aburrimiento , ¿
>> listo no es una calidad con la
>> su día con un libro delante suyo
>> necesaria , hay un sabelotodo en cada

"
RPE1,RPE1_3,['RPE1_4'],se encontraron en el bosque huellas de humanos y de (pie) [pies] en la escena del crimen,pie,,pies,
RPE1,RPE1_3,['RPE1_4'],el motivo del (asesino o asesinos) [asesinato o asesinatos],asesino o asesinos,,asesinato o asesinatos,
RPE1,RPE1_3,['RPE1_4'],pero la policía no ha querido divulgar nada (mas) [más],mas,"RPE1_4 - mas
>> cuando estas haciendo mas de una actividad
>> que sea la mas estudiosa , no
>> usted será el mas listo sin haber

",más,
RPE1,RPE1_3,['RPE1_4'],así que habrá que esperar para saber (mas) [más],mas,"RPE1_4 - mas
>> cuando estas haciendo mas de una actividad
>> que sea la mas estudiosa , no
>> usted será el mas listo sin haber

",más,
RPE1,RPE1_3,['RPE1_4'],"Forks, la ciudad de lluvia y (crimines) [crímenes]",crimines,,crímenes,
RPE1,RPE1_3,['RPE1_4'],en la ciudad de Forks se (han) [ha] encontrado asesinadas a seis víctimas diferentes,han,"RPE1_4 - han
>> Que le vamos ha hacer , la
>> Aparentemente nos han mentido , ser
>> es necesaria , hay un sabelotodo en
>> mas listo sin haber estudiado nada .

",ha,"RPE1_4 - ha
>> Que le vamos ha hacer , la
>> Aparentemente nos han mentido , ser
>> es necesaria , hay un sabelotodo en
>> mas listo sin haber estudiado nada .

"
RPE1,RPE1_3,['RPE1_4'],en la ciudad de Forks se ha encontrado [asesinadas] a seis víctimas diferentes (asesinadas),asesinadas,,asesinadas,
RPE1,RPE1_3,['RPE1_4'],en la ciudad de Forks se ha encontrado asesinadas [a] seis víctimas diferentes,,,a,"RPE1_4 - a
>> que cuando vaya a el lavabo ,
>> historias kilométricas que a nadie les importa
>> que te ayuden a aprender .

"
RPE1,RPE1_3,['RPE1_4'],en la ciudad de Forks se ha encontrado asesinadas a seis (diferentes) víctimas [diferentes],diferentes,"RPE1_4 - diferentes
>> nuevo , como diferentes trucos para fiestas

",diferentes,"RPE1_4 - diferentes
>> nuevo , como diferentes trucos para fiestas

"
RPE1,RPE1_3,['RPE1_4'],dado que las (victimas) [víctimas],victimas,,víctimas,
RPE1,RPE1_3,['RPE1_4'],la investigación de búsqueda y rescate había comenzado (desde hace meses) [meses atrás],desde hace meses,,meses atrás,
RPE1,RPE1_3,['RPE1_4'],pero la policía seguía sin ningún tipo de (suceso) [éxito],suceso,,éxito,
RPE1,RPE1_3,['RPE1_4'],no habían sabido ni por (donde) [dónde] empezar,donde,,dónde,
RPE1,RPE1_3,['RPE1_4'],solamente sabían el (numero) [número] de desaparecidos,numero,,número,
RPE1,RPE1_3,['RPE1_4'],(al) [a] pesar de los temores del sheriff,al,,a,"RPE1_4 - a
>> que cuando vaya a el lavabo ,
>> historias kilométricas que a nadie les importa
>> que te ayuden a aprender .

"
RPE1,RPE1_3,['RPE1_4'],(a pesar de) [de acuerdo con] los temores del sheriff,a pesar de,,de acuerdo con,
RPE1,RPE1_3,['RPE1_4'],había gente que (sospechaban) [sospechaba] que la culpa la tenían los osos,sospechaban,,sospechaba,
RPE1,RPE1_3,['RPE1_4'],la investigación se (llevo) [llevó] a cabo para intentar averiguar,llevo,,llevó,
RPE1,RPE1_3,['RPE1_4'],la única información que nos (dijeron) [dieron],dijeron,"RPE1_4 - dijeron
>> , la lectura dice que es beneficiosa
>> Dicen que es bueno

",dieron,"RPE1_4 - dieron
>> simples pasos para dar te cuenta de

"
RPE1,RPE1_3,['RPE1_4'],fue el (echo) [hecho] de que los cuerpos no tenían,echo,,hecho,"RPE1_4 - hecho
>> le vamos ha hacer , la idea
>> nada mejor que hacer , pase cada
>> estudiosa , no hace falta hacer nada
>> No hace falta que se

"
RPE1,RPE1_3,['RPE1_4'],desde el jueves hemos estado esperando (mas) [más] información,mas,"RPE1_4 - mas
>> cuando estas haciendo mas de una actividad
>> que sea la mas estudiosa , no
>> usted será el mas listo sin haber

",más,
RPE1,RPE1_3,['RPE1_4'],"no vayáis cerca de los bosques, (evitarlos) [evitadlos]",evitarlos,,evitadlos,
RPE1,RPE1_3,['RPE1_4'],"como ya os (pedimos) [dijimos] hace semanas, habéis de tener mucho cuidado",pedimos,,dijimos,"RPE1_4 - dijimos
>> , la lectura dice que es beneficiosa
>> Dicen que es bueno

"
RPE1,RPE1_4,,"la lectura, (se) dice, es beneficiosa sin importar el tipo",se,,,
RPE1,RPE1_4,,usted ya sabe para lo que [se] usa el internet y no necesitamos explicaciones,,,se,
RPE1,RPE1_4,,especialmente cuando (estás) [está] haciendo más de una actividad,estás,,está,
RPE1,RPE1_4,,que sean las (mas) [más] estudiosas,mas,,más,
RPE1,RPE1_4,,usted será el (mas) [más] listo sin haber estudiado nada,mas,,más,
RPE1,RPE1_4,,para saber cuán (grande es esa botella) [grandes son],grande es esa botella,,grandes son,
RPE1,RPE1_4,,(usa) [use] el Internet,usa,,use,
RPE1,RPE1_4,,(que) [qué] le vamos a hacer,que,,qué,
RPE1,RPE1_4,,ya (vera) [verá] que en poco tiempo,vera,,verá,
RPE1,RPE1_4,,especialmente cuando está haciendo (mas) [más] de una actividad,mas,,más,
RPE1,RPE1_4,,(como) [cómo] ser listo sin estudiar,como,,cómo,
RPE1,RPE1_4,,qué le vamos (ha) [a] hacer,ha,,a,
RPE1,RPE1_4,,¿por qué debo (de) leer libros y aprender para ser listo?,de,,,
RPE1,RPE1_4,,ser listo no es una (calidad) [cualidad] con la que nazcamos,calidad,,cualidad,
RPE1,RPE1_4,,ser listo no es una cualidad con la que (nos nacemos) [nazcamos],nos nacemos,,nazcamos,
RPE1,RPE1_4,,(siga) [sigue] estos simples pasos para darte cuenta de que puedes ser listo sin la necesidad de,siga,,sigue,
RPE1,RPE1_4,,"la lectura, se dice, (que) es beneficiosa sin importar el tipo",que,,,
RPE1,RPE1_4,,"cuando vaya al lavabo, por favor, (coge) [coja] una revista",coge,,coja,
RPE1,RPE1_4,,especialmente cuando (estas) [estás] haciendo más de una actividad,estas,,estás,
RPE1,RPE1_4,,pero [sobre todo] lo que está indicado es que lea solamente las etiquetas de las botellas,,,sobre todo,
RPE1,RPE1_4,,para saber (cuan) [cuán] grandes son,cuan,,cuán,
RPE1,RPE1_4,,que a nadie (les) [le] importan realmente,les,,le,
RPE1,RPE1_4,,que a nadie le (importa) [importan] realmente,importa,,importan,
RPE1,RPE1_4,,sino (intenta) [de intentar] memorizar el valor nutritivo,intenta,,de intentar,
RPE1,RPE1_4,,(rodéate) [rodéese] de personas que (te) [le] ayuden a aprender,"rodéate, te",,"rodéese, le",
RPE1,RPE1_4,,usted simplemente debería (de) rodearse de personas,de,,,
RPE1,RPE1_4,,que (sea la más estudiosa) [sean las más estudiosas],sea la más estudiosa,,sean las más estudiosas,
RPE1,RPE1_4,,"no hace falta hacer nada, solo (juntase) [juntarse]",juntase,,juntarse,
RPE1,RPE1_4,,o de (vuestro) [su] grupo social,vuestro,,su,
RPE1,RPE1_4,,no hace falta que se queme usted (sus) [las] neuronas,sus,,las,
