Group,Title,docs_to_search,error,error_item,error_context,solution_item,solution_context
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']",incluyendo no solo las montañas del altiplano escocés (ni) [y] los ondulados páramos de Dorset,ni,"IDG1_3 - ni
>> la pobreza , ni las crisis económicas

",y,"IDG1_3 - y
>> , con sistemas y empresas más internacionales
>> evaluar la globalización y analizar sus consecuencias
>> pobreza absoluta , y la globalización no
>> Latina , Asia y Rúsia , que
>> con menos pobreza y más estabilidad .

IDG1_4 - y
>> de extraterrestres , y el pánico era
>> , los turistas y los dueños de
>> la tarde , y empezaron sin vacilación
>> criaturas muy fuertes y rápidos , con
>> de relámpago ; y dos espías de
>> a sus poderes y sus habilidades ,
>> alto , hacia y luego por el
>> centro de control y matando todos los
>> el portal , y Iron Man pudo
>> 74 personas , y causaron millones de
>> a el fin y a el cabo

"
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']",y los [ondulados] páramos (ondulados) de Dorset,ondulados,,ondulados,
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']",los animales con quienes compartimos la (tierra) [Tierra],tierra,"IDG1_4 - tierra
>> volver a la Tierra el último momento

",Tierra,
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']",las morsas pueden alcanzar (a) los 2000 kg,a,"IDG1_3 - a
>> las empresas irán a los países donde
>> la globalización contribuye a la pobreza sin
>> el debate atribuye a la globalización un
>> para dar importancia a su conclusión :
>> de los problemas a los que ha

IDG1_4 - a
>> en el cielo a las 12:34 por
>> el mundo intentó a huir esconder se
>> Gracias a sus poderes y
>> Man pudo volver a la Tierra el
>> Los Chitauri mataron a 74 personas ,
>> Sin embargo , a el fin y

",,
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']",las morsas pueden alcanzar [los] 2000 kg,,,los,"IDG1_3 - los
>> La globalización
>> discurso trata de la globalización , uno
>> proceso de aumentar las divisiones de el
>> O sea , el mundo se pone
>> El objetivo de el
>> primer lugar , la habladora no cree
>> absoluta , y la globalización no la
>> paz mientras que la globalización contribuye a
>> Además , el debate atribuye a
>> un estudio sobre las crisis en América
>> La habladora utiliza este
>> no creo que la globalización sea la
>> que podemos utilizar la globalización para reducir

IDG1_4 - los
>> Ayer , los habitantes de Nueva
>> Por la primera vez ,
>> Los viajeros diarios ,
>> De repente , las criaturas aparecieron por
>> Todo el mundo intentó a
>> extraterrestres , llamados los Chitauri , eran
>> Chitauri pasó por el portal , por
>> , cuando aparecieron los Vengadores , un
>> Los Vengadores incluyaban Tony
>> ; Thor , el semidios de relámpago
>> sus habilidades , los neoyorquinos fueron evacuados
>> y luego por el portal .
>> Empujó el misil hacia el
>> Los Vengadores cerraron el
>> Por el contrario , debemos
>> Los Chitauri mataron a
>> embargo , a el fin y a

"
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']","viven entre 20 y 30 años, generalmente en el (Árctico) [Ártico]",Árctico,,Ártico,
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']","donde la morsa, llamada Thor, pasó la víspera (del) [de] Año Nuevo",del,,de,"IDG1_3 - de
>> Este discurso trata de la globalización ,
>> como un proceso de aumentar las divisiones
>> pone más conectado de manera financiera ,
>> El objetivo de el debate es
>> Todavía hay más de 102.000 personas en
>> un riesgo elevado de crisis económica .
>> muestra el impacto de los países más
>> no es algo de el diablo ,
>> En modo de conclusión , no
>> reducir el impacto de los problemas a

IDG1_4 - de
>> , los habitantes de Nueva York observaron
>> una invasión mortífera de extraterrestres , y
>> y los dueños de los negocios procedían
>> De repente , las
>> Miles de Chitauri pasó por
>> , un grupo de superhéroes , Nueva
>> el billonario titular de Stark Industries ;
>> , el semidios de relámpago ; y
>> De repente , Iron
>> destruyendo el centro de control y matando
>> cuenta la cuesta de esta victoria .
>> y causaron millones de dólares de daños
>> , la gente de Nueva York es

"
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']",¡No es exactamente un oasis (árctico) [ártico]!,árctico,,ártico,
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']",siguiendo los consejos de organizaciones que (proyectan) [protegen] la naturaleza marina,proyectan,,protegen,
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']",todo el mundo fue (respectuoso) [respetuoso] e intentó no asustar a la morsa,respectuoso,,respetuoso,
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']",todo el mundo fue respetuoso e intentó no (dar miedo) [asustar] a la morsa,dar miedo,,asustar,
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']","para mantener la tranquilidad de Thor, el (consejo) [ayuntamiento] anuló los fuegos artificiales",consejo,,ayuntamiento,
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']","al frente, una morsa enorme durmiendo, sin (sabiendo) [saber] la importancia que tiene de repente",sabiendo,"IDG1_4 - sabiendo
>> , Nueva York sabía que todo concluiría

",saber,"IDG1_4 - saber
>> , Nueva York sabía que todo concluiría

"
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']","(el) [al] día siguiente, estaba lista",el,"IDG1_3 - el
>> La globalización
>> discurso trata de la globalización , uno
>> proceso de aumentar las divisiones de el
>> O sea , el mundo se pone
>> El objetivo de el
>> primer lugar , la habladora no cree
>> absoluta , y la globalización no la
>> paz mientras que la globalización contribuye a
>> Además , el debate atribuye a
>> un estudio sobre las crisis en América
>> La habladora utiliza este
>> no creo que la globalización sea la
>> que podemos utilizar la globalización para reducir

IDG1_4 - el
>> Ayer , los habitantes de Nueva
>> Por la primera vez ,
>> Los viajeros diarios ,
>> De repente , las criaturas aparecieron por
>> Todo el mundo intentó a
>> extraterrestres , llamados los Chitauri , eran
>> Chitauri pasó por el portal , por
>> , cuando aparecieron los Vengadores , un
>> Los Vengadores incluyaban Tony
>> ; Thor , el semidios de relámpago
>> sus habilidades , los neoyorquinos fueron evacuados
>> y luego por el portal .
>> Empujó el misil hacia el
>> Los Vengadores cerraron el
>> Por el contrario , debemos
>> Los Chitauri mataron a
>> embargo , a el fin y a

",al,
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']",y por la noche del (primer) [primero] de enero,primer,"IDG1_3 - primer
>> En primer lugar , la

IDG1_4 - primer
>> Por la primera vez , la

",primero,"IDG1_3 - primero
>> En primer lugar , la

IDG1_4 - primero
>> Por la primera vez , la

"
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']",[a] donde llegó dos días después,,,a,"IDG1_3 - a
>> las empresas irán a los países donde
>> la globalización contribuye a la pobreza sin
>> el debate atribuye a la globalización un
>> para dar importancia a su conclusión :
>> de los problemas a los que ha

IDG1_4 - a
>> en el cielo a las 12:34 por
>> el mundo intentó a huir esconder se
>> Gracias a sus poderes y
>> Man pudo volver a la Tierra el
>> Los Chitauri mataron a 74 personas ,
>> Sin embargo , a el fin y

"
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']",el cambio climático es responsable (por) [de que] las morsas se encuentren lejos de su entorno,por,"IDG1_4 - por
>> Por la primera vez
>> las criaturas aparecieron por un portal en
>> de Chitauri pasó por el portal ,
>> neoyorquinos fueron evacuados por la policía y
>> nuclear , lanzado por una entidad todavía
>> hacia y luego por el portal .
>> Por el contrario ,
>> ¡ Tres hurras por ellos !

",de que,
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']",es responsable de que las morsas [se encuentren] lejos de su entorno natural,,,se encuentren,
IDG1,IDG1_2,"['IDG1_3', 'IDG1_4']",es (un) [una] señal triste del futuro para las morsas,un,"IDG1_3 - un
>> la globalización , uno de los asuntos
>> se defina como un proceso de aumentar
>> a la globalización un riesgo elevado de
>> Cita un estudio sobre las
>> , sino que un proceso que la

IDG1_4 - un
>> horror mientras que una flota de extraterrestres
>> tuvo que luchar una invasión mortífera de
>> criaturas aparecieron por un portal en el
>> Cada uno era aterrador ,
>> los Vengadores , un grupo de superhéroes
>> de volver llevando un misil nuclear ,

",una,"IDG1_3 - una
>> la globalización , uno de los asuntos
>> se defina como un proceso de aumentar
>> a la globalización un riesgo elevado de
>> Cita un estudio sobre las
>> , sino que un proceso que la

IDG1_4 - una
>> horror mientras que una flota de extraterrestres
>> tuvo que luchar una invasión mortífera de
>> criaturas aparecieron por un portal en el
>> Cada uno era aterrador ,
>> los Vengadores , un grupo de superhéroes
>> de volver llevando un misil nuclear ,

"
IDG1,IDG1_3,['IDG1_4'],"como resultado, no tendremos paz mientras (que) la globalización contribuya a la pobreza",que,"IDG1_4 - que
>> con horror mientras que una flota de
>> raza humana tuvo que luchar una invasión
>> cibernéticos y armas que los seres humanos
>> semidios Loki , que causó caos en
>> Nueva York sabía que todo concluiría bien
>> gente ordinaria valiente que ayudaron ayer .

",,
IDG1,IDG1_3,['IDG1_4'],sino que [es] un proceso que la comunidad global debe utilizar,,,es,"IDG1_4 - es
>> y el pánico era visceral .
>> tranquilo como nunca… es decir , muy
>> los Chitauri , eran criaturas muy fuertes
>> Cada uno era aterrador , pero
>> , cuyos nombres son actualmente desconocidos .
>> , los neoyorquinos fueron evacuados por la
>> Iron Man se fue volando , antes
>> de Nueva York es fuerte , y

"
IDG1,IDG1_3,['IDG1_4'],"cita un estudio sobre las crisis en América Latina, Asia y (Rúsia) [Rusia]",Rúsia,,Rusia,
IDG1,IDG1_3,['IDG1_4'],no creo que la globalización sea la única causa de la pobreza ni [de] las crisis económicas,,,de,"IDG1_4 - de
>> , los habitantes de Nueva York observaron
>> una invasión mortífera de extraterrestres , y
>> y los dueños de los negocios procedían
>> De repente , las
>> Miles de Chitauri pasó por
>> , un grupo de superhéroes , Nueva
>> el billonario titular de Stark Industries ;
>> , el semidios de relámpago ; y
>> De repente , Iron
>> destruyendo el centro de control y matando
>> cuenta la cuesta de esta victoria .
>> y causaron millones de dólares de daños
>> , la gente de Nueva York es

"
IDG1,IDG1_3,['IDG1_4'],uno de los asuntos más importantes en (nuestra) [la] sociedad actual,nuestra,,la,"IDG1_4 - la
>> Ayer , los habitantes de Nueva
>> Por la primera vez ,
>> Los viajeros diarios ,
>> De repente , las criaturas aparecieron por
>> Todo el mundo intentó a
>> extraterrestres , llamados los Chitauri , eran
>> Chitauri pasó por el portal , por
>> , cuando aparecieron los Vengadores , un
>> Los Vengadores incluyaban Tony
>> ; Thor , el semidios de relámpago
>> sus habilidades , los neoyorquinos fueron evacuados
>> y luego por el portal .
>> Empujó el misil hacia el
>> Los Vengadores cerraron el
>> Por el contrario , debemos
>> Los Chitauri mataron a
>> embargo , a el fin y a

"
IDG1,IDG1_3,['IDG1_4'],"en general, se define como un proceso de (aumentar) [aumento de] las divisiones en el mundo",aumentar,,aumento de,
IDG1,IDG1_3,['IDG1_4'],"o sea, el mundo (se pone) [establece] más (conectado de manera financiera) [conexiones financieras]","se pone, conectado de manera financiera",,"establece, conexiones financieras",
IDG1,IDG1_3,['IDG1_4'],"en primer lugar, la (habladora) [conferenciante] no cree que la globalización",habladora,,conferenciante,
IDG1,IDG1_3,['IDG1_4'],no cree que la globalización (sea sin) [esté exenta de] efectos negativos,sea sin,,esté exenta de,
IDG1,IDG1_3,['IDG1_4'],irán a los países donde los sueldos son más bajos y las reglas son menos (serveras) [severas],serveras,,severas,
IDG1,IDG1_3,['IDG1_4'],la (habladora) [conferenciante] utiliza este estudio para dar importancia a su conclusión,habladora,,conferenciante,
IDG1,IDG1_3,['IDG1_4'],"la globalización no es (algo del diablo) [diabólica], pero tiene riesgos",algo del diablo,,diabólica,"IDG1_4 - diabólica
>> , las maquinaciones diabólicas de el semidios

"
IDG1,IDG1_3,['IDG1_4'],"(en) [a] modo de conclusión, no creo que la globalización sea la única causa de la pobreza",en,"IDG1_4 - en
>> ¡ Extraterrestres en Manhattan !
>> por un portal en el cielo a
>> que causó caos en Nuevo Méjico el
>> , debemos tener en cuenta la cuesta

",a,"IDG1_4 - a
>> en el cielo a las 12:34 por
>> el mundo intentó a huir esconder se
>> Gracias a sus poderes y
>> Man pudo volver a la Tierra el
>> Los Chitauri mataron a 74 personas ,
>> Sin embargo , a el fin y

"
IDG1,IDG1_4,,la raza humana tuvo que luchar [contra] una invasión mortífera de extraterrestres,,,contra,
IDG1,IDG1_4,,destruyendo el centro de control y matando [a] todos los Chitauri que atacaban la ciudad,,,a,
IDG1,IDG1_4,,"Thor, el semidios (de) [del] trueno",de,,del,
IDG1,IDG1_4,,podemos informar (exclusivamente) [en exclusiva],exclusivamente,,en exclusiva,
IDG1,IDG1_4,,los Chitauri han matado a 74 personas y (causaron) [costarán] millones de dólares,causaron,,costarán,
IDG1,IDG1_4,,"por (la) primera vez, la raza humana tuvo que luchar",la,,,
IDG1,IDG1_4,,los habitantes de Nueva York observaron con horror mientras (que) una flota de extraterrestres,que,,,
IDG1,IDG1_4,,[el] martes comenzó con normalidad,,,el,
IDG1,IDG1_4,,"los viajeros diarios, los turistas y los dueños de (los) negocios procedían con su día como siempre",los,,,
IDG1,IDG1_4,,"los viajeros diarios, los turistas y los dueños de negocios procedían con (sus días) [su día] como siempre",sus días,,su día,
IDG1,IDG1_4,,y Nueva York estaba tan (tranquilo) [tranquila] como nunca,tranquilo,,tranquila,
IDG1,IDG1_4,,las criaturas aparecieron por un portal en el cielo a las 12:30 (por) [de] la tarde,por,,de,
IDG1,IDG1_4,,todo el mundo intentó (a) huir para esconderse,a,,,
IDG1,IDG1_4,,todo el mundo intentó huir [para] esconderse,,,para,
IDG1,IDG1_4,,pero los paisanos no pudieron (superar) [vencer] a los invasores,superar,,vencer,
IDG1,IDG1_4,,eran criaturas muy fuertes y (rápidos) [rápidas],rápidos,,rápidas,
IDG1,IDG1_4,,Miles de Chitauri (pasó) [pasaron] por el portal,pasó,,pasaron,
IDG1,IDG1_4,,"las maquinaciones diabólicas del semidios Loki, que había causado [un gran] caos en Nuevo Méjico",,,un gran,
IDG1,IDG1_4,,Los Vengadores (incluyaban) [incluían],incluyaban,,incluían,
IDG1,IDG1_4,,"Thor, el semidios del (relámpago) [trueno]",relámpago,,trueno,
IDG1,IDG1_4,,Iron Man se fue volando antes de volver (llevando) [con] un misil nuclear,llevando,,con,
IDG1,IDG1_4,,"Iron Man volaba cada vez más alto, hacia y luego (por el) [a través del] portal",por el,,a través del,
IDG1,IDG1_4,,empujó el misil hacia el (ejercito) [ejército] extraterrestre,ejercito,,ejército,
IDG1,IDG1_4,,Iron Man pudo volver a la Tierra [en] el último momento posible,,,en,
IDG1,IDG1_4,,"por el contrario, debemos tener en cuenta (la cuesta) [el coste] de esta victoria",la cuesta,,el coste,
IDG1,IDG1_4,,costarán millones de dólares (de) [por] los daños a los edificios de la ciudad,de,,por,
IDG1,IDG1_4,,costarán millones de dólares por [los] daños a los edificios de la ciudad,,,los,
IDG1,IDG1_4,,llevará mucho tiempo (para) reconstruir Nueva York,para,,,
IDG1,IDG1_4,,"los servicios de emergencia y (la gente ordinaria, pero valiente) [los ciudadanos ordinarios, pero valientes]",,,,
IDG1,IDG1_4,,"los servicios de emergencia y los ciudadanos ordinarios, [pero] valientes que ayudaron ayer",,,pero,
