Group,Title,docs_to_search,error,error_item,error_context,solution_item,solution_context
IDE1,IDE1_3,['IDE1_4'],en (las que están) [los países] emergentes,las que están,,los países,
IDE1,IDE1_3,['IDE1_4'],los mercados libres han dirigido monumentales flujos de dinero (del) [de] occidente al sur global,del,,de,"IDE1_4 - de
>> este jueves 9 de marzo en una
>> Ya hace más de un mes desde
>> La noticia de la desaparición de
>> a un catedrático de la Universidad de
>> El cuerpo de el criminal fue
>> Según la declaración de la policía esta
>> en una conferencia de prensa , perseguía
>> estaba a punto de apretar el gatillo
>> debería haber gritado de socorro , pero
>> el fallecido responsable de el crimen .
>> todavía está pendiente de una investigación minuciosa
>> Hay una rueda de prensa prevista a

"
IDE1,IDE1_3,['IDE1_4'],nuestro exuberante estilo de vida [se] aprovecha [de] la riqueza y diversidad que las culturas,,,"se, de","IDE1_4 - se
>> desaparecida , por lo cual el hallazgo
>> desaparición de Ellie se difundió velozmente en
>> Se ha confirmado hoy
>> padrastro , como lo hacían cada semana
>> y , según lo que ha contado
>> nada , David se le agarró el
>> muy angustiada y se me contrajo la
>> Si lo hubiera hecho ,
>> Lo que ocurrió a
>> en la que se espera que las

IDE1_4 - de
>> este jueves 9 de marzo en una
>> Ya hace más de un mes desde
>> La noticia de la desaparición de
>> a un catedrático de la Universidad de
>> El cuerpo de el criminal fue
>> Según la declaración de la policía esta
>> en una conferencia de prensa , perseguía
>> estaba a punto de apretar el gatillo
>> debería haber gritado de socorro , pero
>> el fallecido responsable de el crimen .
>> todavía está pendiente de una investigación minuciosa
>> Hay una rueda de prensa prevista a

"
IDE1,IDE1_3,['IDE1_4'],"culturas africanas, asiáticas y (suramericánas) [sudamericanas]",suramericánas,,sudamericanas,
IDE1,IDE1_3,['IDE1_4'],ya habían acontecido (semajantes) [semejantes] catástrofes económicas antes,semajantes,,semejantes,
IDE1,IDE1_3,['IDE1_4'],en el que los EE. UU. (mantenía) [mantenían] una de las tasas arancelarias más elevadas,mantenía,"IDE1_4 - mantenía
>> , quien quiere mantener el anonimato ,
>> ex-profesor que la mantuvo en cautiverio ,

",mantenían,"IDE1_4 - mantenían
>> , quien quiere mantener el anonimato ,
>> ex-profesor que la mantuvo en cautiverio ,

"
IDE1,IDE1_3,['IDE1_4'],para financiar sus (fínes) [fines] políticos bajo el modelo ISI,fínes,,fines,"IDE1_4 - fines
>> sociales con el fin de averiguar su

"
IDE1,IDE1_4,,ya que no tenía ninguna otra manera (como para) [de] huir,como para,,de,
IDE1,IDE1_4,,cinco cadáveres despedazados fueron descubiertos en el sótano de (éste) [este],éste,,este,
IDE1,IDE1_4,,ya hace más de un mes (desde) que fue reportada como desaparecida,desde,,,
IDE1,IDE1_4,,"David González, el exprofesor que la (mantuvo) [tuvo] en cautiverio",mantuvo,,tuvo,
IDE1,IDE1_4,,(aunque) todo transcurrió en un instante [y] Joel no volvería a ver a su hijastra durante el mes,aunque,,y,
IDE1,IDE1_4,,en las afueras de la [deteriorada] aldea (deteriorada) de Silver Lake,deteriorada,,deteriorada,
IDE1,IDE1_4,,paseaba a su perro por el bosque (por) [en] la mañana,por,,en,
IDE1,IDE1_4,,"David González, el (ex-profesor) [exprofesor] que la tuvo en cautiverio",,,exprofesor,
IDE1,IDE1_4,,con una hacha hincada en el centro (de su) [del] pecho,de su,,del,
IDE1,IDE1_4,,"de la nada, David (se) le agarró el arma y le tapó la boca con la mano",se,,,
IDE1,IDE1_4,,llevándola a rastras a un arbusto que se camuflaba (con) [en] el bosque,con,,en,
IDE1,IDE1_4,,sé que debería haber (gritado de socorro) [pedido socorro],gritado de socorro,,pedido socorro,
