participant_ID,text_ID,error,error_type,fb_type
API1,API1_4,¡(Qué) [que] disfruten de su juventud y que no confíen en esa invasión!,sust.,D.N.M
API1,API1_4,"(Helados, Hamburguesas, Patatas fritas) [helados, hamburguesas, patatas fritas]",ort.,D.N.M
API1,API1_4,dile que no existe [la] buena alimentación.,det.,D.N.M
API1,API1_4,y una (coca cola) [Coca-Cola] fresca,ort.,D.N.M
API1,API1_4,nutricionistas: ¿qué coño es (esto) [eso]?,det.,D.N.M
API1,API1_4,pagarás un huevo (para) [por] una cita en el nutricionista,reg.,D.N.M
API1,API1_4,ni el espejo (no refleja la realidad) ni la báscula [reflejan la realidad],ord.,R
API1,API1_4,que [te] hacen ver todos los poros y granos,pron.,D.N.M
API1,API1_4,"pero, (de verdad) [en realidad], solo te hace malgastar tu tiempo libre",sust.,R
API1,API1_4,hacer (por dos horas) deporte [por dos horas],ord.,D.N.M
API1,API1_4,la naturaleza se irá por el (sumidero) [desagüe],sust.,None
API1,API1_4,¿qué te importa el medioambiente (en el ámbito de) [para] comer carne?,ana.,R
API1,API1_4,batidos de (proteína) [proteínas],núm.,D.N.M
API1,API1_4,¿qué es este polvo (qué) [que] suele tomar la gente?,sust.,D.M.
API1,API1_4,en vez de ponerse (fuerte) [fuertes] se van a convertir en un pastel,núm.,D.N.M
API1,API1_4,te forras si no pagas (para) [por] este estilo de vida,reg.,D.N.M
ARE1,ARE1_1,"si han pasado años viviendo aislados en un lugar artificial, sin responsabilidad (ninguna) [alguna]",sust. ,D.N.M
ARE1,ARE1_1,lleguen a ser (unas) personas más reflexivas,det.,D.N.M
ARE1,ARE1_1,lleguen a ser (persona más reflexiva) [personas más reflexivas],núm.,D.N.M
ARE1,ARE1_1,"es una solución que tal vez no sea ideal, pero [que] puede funcionar",elip.,D.N.M
ARE1,ARE1_1,puede funcionar para (generar) [ganar] tiempo hasta que se decida qué hacer,sust. ,D.N.M
ARE1,ARE1_1,intentar (a) encontrar una solución,reg.,D.N.M
ARE1,ARE1_1,cuando hablamos de la cárcel y (todos) [todas] sus consecuencias,gen.,D.N.M
ARE1,ARE1_1,todas sus consecuencias y efectos (que vienen con ella como sistema),exce.,I.M.
ARE1,ARE1_1,creo que es necesario (verlo) [verlos] desde dos puntos de vista diferentes,núm.,I.M.
ARE1,ARE1_1,porque (las dos cosas) [ambas perspectivas] están inevitablemente entrelazadas,sust.,I.M.
ARE1,ARE1_1,por lo menos en las naciones (del llamado oeste) [occidentales],ana.,D.M.
ARE1,ARE1_1,una de las razones podría ser que (cuánto) [cuanto] más grande es un grupo o una sociedad,sust.,D.N.M
ARE1,ARE1_1,sobre el asunto (y) [e] intentar,ort.,D.N.M
ARE1,ARE1_1,lo que seguramente es bueno si (tienes) [tienen] que convivir con otros en una comunidad,núm.,I.M.
ARE1,ARE1_1,hay que tener mucho cuidado [para] que los carceleros,reg.,D.N.M
ARE1,ARE1_1,los carceleros traten (humano) a los presos [con humanidad],sust.,D.N.M
ARE1,ARE1_1,(al) [por] otro lado,reg.,D.N.M
ARE1,ARE1_1,sí entiendo (porque) [por qué] los afectados,sust.,D.N.M
ARE1,ARE1_1,los afectados (de) [por] un crimen,reg.,D.N.M
ARE1,ARE1_2,cosa que nadie entendió en esta situación y (la) que iba a ser un tema de discusión,det.,D.N.M
ARE1,ARE1_2,un poblado de 800 personas que (es) [está] separado solo por un cerro,sust. ,D.N.M
ARE1,ARE1_2,después del pedrisco continuó (a llover) [lloviendo],ana.,D.N.M
ARE1,ARE1_2,110 equipos de bomberos estaban (movilizadas) [movilizados],gen.,I.M.
ARE1,ARE1_2,en el informe meteorológico ya habían (anunciado la advertencia) [advertido] de la tormenta,ana.,D.M.
ARE1,ARE1_2,estamos a salvo de (graves) desastres naturales [graves],ord.,D.N.M
ARE1,ARE1_2,(así) [explicó] el esposo,sust. ,D.N.M
ARE1,ARE1_2,mi amiga y yo platicamos con la gente. (Parecían) [Parecía] tener mucha necesidad de hablar,núm.,D.M.
ARE1,ARE1_2,aún quedan (unos) [algunos] edificios por reparar,det.,D.N.M
ARE1,ARE1_2,las (estribaciones) [precipitaciones] alcanzaron varias aldeas en el norte de Baja Austria,sust. ,I.M.
ARE1,ARE1_2,caminamos de casa (a) [en] casa bajo el fuerte sol,reg.,None
ARE1,ARE1_2,en el rinconcito de la (tierra) [Tierra] donde nací,sust.,D.M.
ARE1,ARE1_2,"en el rinconcito de la Tierra donde nací, (el) Weinviertel",det.,D.M.
ARE1,ARE1_2,(ese) [este] territorio que queda en la esquina nororiental de Austria,det.,D.N.M
ARE1,ARE1_2,cuenta con (soñadoras) colinas [de ensueño],sust.,I.M.
ARE1,ARE1_2,"este hecho actualmente se está alterando, (causado por el) [a causa del] cambio climático",sust.,D.N.M
ARE1,ARE1_2,la región en esencia (se da) [es] tranquila,sust.,D.N.M
ARE1,ARE1_2,un (destrozador) remolino [destrozador],ord.,None
ARE1,ARE1_2,el tornado que llegó (a los fines de) [a finales de] junio del año pasado,sust.,I.M.
ARE1,ARE1_2,los muebles (de) [del] jardín,det.,D.N.M
ARE1,ARE1_2,[no] era nada insólito,elip.,D.N.M
ARE1,ARE1_2,la catástrofe se (dio por) [dejó] ver al día siguiente,sust.,D.N.M
ARE1,ARE1_2,varios videos (cursaban) [circulaban] mostrando la ominosa fuerza de la naturaleza,sust.,D.N.M
ARE1,ARE1_2,unos expertos (de) [en] construcción,reg.,D.N.M
ARE1,ARE1_2,(aun) [aún] no saben la magnitud de los perjuicios,sust.,None
ARE1,ARE1_2,continuaban (a caer) [cayendo] tejas,creac.,D.N.M
ARE1,ARE1_2,los expertos (de) [en] construcción,reg.,D.N.M
ARE1,ARE1_2,(aun) [aún] nadie sabía muy bien cuánto sería el perjuicio financiero y económico,sust.,D.M.
ARE1,ARE1_2,su familia también tenía (una vinícola) [un viñedo],sust.,I.M.
ARE1,ARE1_3,las consecuencias económicas en los (respectos) países [involucrados],sust.,D.N.M
ARE1,ARE1_3,favorece las naciones con (los suficientes) [más] recursos financieros,sust.,D.N.M
ARE1,ARE1_3,"(algunos) [algunas], por otro lado, pudieron salir de este estado",gen.,D.M.
ARE1,ARE1_3,involucrados (a nivel del) [en el] mercado financiero público y no solo (del) [en el] privado,ana.,R
ARE1,ARE1_3,que levanten la fuerza económica de las (unidades) [entidades] desfavorecidas,sust.,D.N.M
ARE1,ARE1_3,para (concluír) [concluir],ort.,I.L.
ARE1,ARE1_3,la única manera [de enfrentarnos a la globalización] es mirar hacia adelante,esp.,I.M.
ARE1,ARE1_3,para aprovechar las (dadas) oportunidades [dadas],ord.,D.N.M
ARE1,ARE1_3,necesitamos llegar a acuerdos y procurar [un] consenso para que las identidades nacionales,det.,D.N.M
ARE1,ARE1_4,un accidente [de] hace unos diez años,reg.,D.N.M
ARE1,ARE1_4,aquel señor (estaba) [iba] en silla de ruedas,sust. ,D.N.M
ARE1,ARE1_4,finalmente el vehículo se logró (mantener) [detener] en un cruce cerca del Pont de Levallois,sust. ,D.N.M
ARE1,ARE1_4,razón por la cual el coche (estaba) [iba] de camino al hospital,sust. ,D.N.M
ARE1,ARE1_4,resulta que la imagen que produjo el aparato (le) [les] llamó a atención,núm.,D.N.M
ARE1,ARE1_4,(Paris) [París],ort.,I.L.
ARE1,ARE1_4,se había (pasado) [saltado] varios semáforos en rojo,sust.,D.N.M
ARE1,ARE1_4,se había saltado varios semáforos (rojos) [en rojo],sint.,R
ARE1,ARE1_4,que causó [un gran] desorden el jueves por la tarde,elip.,D.M.
ARE1,ARE1_4,(conduciendo a) [a una velocidad de] unos 200 km/h,sust.,I.M.
ARE1,ARE1_4,testigos oculares aseguran que (se) serpenteaba por una caravana de coches,pron.,D.N.M
ARE1,ARE1_4,a unos (de los) empleados en vigilancia,exce.,D.N.M
ARE1,ARE1_4,(el) [la] imagen en infrarrojo mostraba a dos personas,gen.,I.M.
ARE1,ARE1_4,la (esbelta) [nítida] silueta de una silla de ruedas,sust.,I.M.
ARE1,ARE1_4,"(al) [en el] momento de acercarse al coche, el conductor salió voluntariamente",reg.,D.N.M
ARE1,ARE1_4,con las manos [en alto] señalando su inocencia,elip.,D.N.M
ARE1,ARE1_4,por una parálisis (que fue) resultado de un accidente,exce.,D.M.
ASA1,ASA1_1,para la reinserción de los (antiguos delincuentes) [exconvictos],ana.,D.N.M
ASA1,ASA1_1,tiene el potencial de convertirse [en] un lugar apto para conseguir la reinserción,reg.,D.N.M
ASA1,ASA1_1,solo se enfoca en (castigar) [castigarlos] y humillarlos,pron. ,D.N.M
ASA1,ASA1_1,como menciona un (antiguo preso) [expresidiario] llamado Andrés,ana.,D.N.M
ASA1,ASA1_1,Noruega no (sólo) [solo] es el país en el que se encuentran las cárceles más humanas del mundo,ort.,D.N.M
ASA1,ASA1_1,castigo (a) [por] todas partes,reg.,D.M.
ASA1,ASA1_1,con el objetivo de (castigar) [castigarlos] y humillarlos,pron.,D.N.M
ASA1,ASA1_1,incluso su derecho (de) [a] voto,reg.,D.N.M
ASA1,ASA1_1,si el trato (de) [a] los presos,reg.,D.N.M
ASA1,ASA1_1,(sólo) [solo] se enfoca en castigarlos y humillarlos,ort.,D.N.M
ASA1,ASA1_1,se [las] puede (convertirlas) [convertir],ord.,None
ASA1,ASA1_1,ahí se les puede enseñar lo que les (falte) [haga falta] para poder vivir una vida normal,sint.,D.N.M
ASA1,ASA1_1,aprender cómo trabajar en equipo y (completar) [desempeñar] un trabajo que los enorgullezca,sust.,D.N.M
ASA1,ASA1_2,un punto más profundo de aquel (labirinto) [laberinto] de matorral,creac.,I.L.
ASA1,ASA1_2,a partir de (ahora) [ese momento],sust. ,D.M.
ASA1,ASA1_2,y (súbidamente) [súbitamente] apareció un hada,creac.,D.N.M
ASA1,ASA1_2,donde crecían (varios) distintos tipos de vegetales y frutas en abundancia,det.,D.M.
ASA1,ASA1_2,siguió el [luminoso] cuerpo (luminoso) del ser místico,ord.,D.M.
ASA1,ASA1_2,nadie conocía la verdad sobre qué se encontraba realmente dentro [de] ese espacio,reg.,D.N.M
ASA1,ASA1_2,debía arriesgar su vida por sus familiares y la riqueza que (iba a esperarles) [les esperaba],ana.,D.M.
ASA1,ASA1_2,incluso los parajes más desgraciados del mundo (se demuestran bellos) [pueden esconder belleza],sust.,R
ASA1,ASA1_2,durante cientos de años [no] había habido ni una sola alma,elip.,D.N.M
ASA1,ASA1_2,esa parte del paisaje estaba completamente (tenebroso) [tenebrosa],gen.,D.M.
ASA1,ASA1_2,"desafortunadamente, la situación (se empeoró) [empeoraba] cada vez que llegaba a un punto",pron.,D.N.M
ASA1,ASA1_2,"hasta que, por más que se esforzara, [ya] no lograba ver nada",elip.,D.N.M
ASA1,ASA1_2,ya que ni siquiera era capaz de entrever la (seda) [senda] que la iba a guiar hasta la salida,sust.,D.N.M
ASA1,ASA1_2,notó cómo se (inició) [empezó] a iluminar su entorno,sust.,D.N.M
ASA1,ASA1_2,hasta que (éste) [este] paró,ort.,I.L.
ASA1,ASA1_2,en su centro (estaba) [se encontraba] una cueva,sust.,D.N.M
ASA1,ASA1_2,una cueva llena de (moneda) [monedas] de oro,núm.,D.N.M
ASA1,ASA1_2,"dejaron de considerar el ""bosque oscuro"" como algo terrorífico, (sino) [puesto] que aprendieron a",sust.,D.N.M
ASA1,ASA1_2,incluso los parajes más desgraciados del mundo pueden ser (bellas) [bellos],gen.,None
ASA1,ASA1_3,el comercio (desminuye) [disminuya],creac.,D.N.M
ASA1,ASA1_3,se (conducieron) [condujeron],creac.,D.N.M
ASA1,ASA1_3,estudios que se (condujeron) [llevaron a cabo],sust.,D.M.
ASA1,ASA1_3,el comercio (se) disminuya,pron.,D.N.M
ASA1,ASA1_3,destaca que no todos los países [se] benefician de él,pron.,D.N.M
ASA1,ASA1_3,no solo se debe (clasificar) [ver] la expansión global de los mercados como algo negativo,sust.,D.N.M
ASA1,ASA1_3,"por un lado, la (locutora) [conferenciante] resume los efectos pasados",sust.,D.M.
ASA1,ASA1_3,los efectos pasados de (ésta) [esta] y los resultados de estudios,ort.,I.L.
ASA1,ASA1_3,da a conocer su propia (opinion) [opinión] respecto al tema,ort.,D.N.M
ASA1,ASA1_3,explica que los expertos definen (ese) [este] término,det.,D.N.M
ASA1,ASA1_3,"Por ejemplo, en Africa [África], la globalización contribuye a que el comercio",ort.,D.N.M
ASA1,ASA1_3,concluyen que (éstas) [estas] han sido mayoritariamente negativas,ort.,I.L.
ASA1,ASA1_4,logró solucionar el caso antes (de) [que] la policía,reg.,D.M.
ASA1,ASA1_4,conocimientos avanzados sobre (la) medicina,det.,D.N.M
ASA1,ASA1_4,poder determinar con precisión el sitio en el que el asesino se debía [de] haber deshecho de él,reg.,D.M.
ASA1,ASA1_4,al entender que las autoridades no demostraban ni el [más] mínimo interés en buscar el cuerpo,elip.,D.N.M
ASA1,ASA1_4,todavía fuera capaz de (hacer) [dar con] semejante hallazgo,sint.,D.N.M
ASA1,ASA1_4,para averiguar si (uno) [alguno] de ellos había tenido algún vínculo con una mujer,det.,D.N.M
ASA1,ASA1_4,sabía que (era) el doctor (quien) era el responsable de todas las muertes,exce.,D.N.M
ASA1,ASA1_4,estaba claro que el autor debía (de) haber dispuesto de conocimientos avanzados,sust.,D.M.
ASA1,ASA1_4,ella se había negado a (divorciarlo) [divorciarse de él],sint.,D.N.M
AZC1,AZC1_1,"la sociedad actual rara vez habla de los expresidiarios [y, cuando lo hace] suele ser de forma",elip.,R
AZC1,AZC1_1,"(resumido) [en resumen], la mayoría de los presos",sust.,R
AZC1,AZC1_1,ni para los (antiguos presos) [exconvictos],ana.,D.N.M
AZC1,AZC1_1,un buen ejemplo es el (ex - preso) [expreso] alemán que ahora,ort.,D.N.M
AZC1,AZC1_1,un buen ejemplo es el (expreso) [exconvicto] alemán que ahora,sust.,D.N.M
AZC1,AZC1_1,"hacer algo [al] respecto, con la esperanza de ser aceptados en la sociedad",elip.,D.N.M
AZC1,AZC1_1,hay algunas formas de (hacer) [lograr] una buena vida después de la cárcel,sust.,D.N.M
AZC1,AZC1_1,ni para la sociedad (fuera de las rejas) [libre],ana.,I.M.
AZC1,AZC1_1,los (ex presos) [expresidiarios],sust.,D.N.M
AZC1,AZC1_1,¿(es una mala persona) [son malas personas] o la gente puede mejorar?,núm.,D.N.M
AZC1,AZC1_1,una empresa que sensibiliza a los jóvenes (llamativos) [conflictivos] sobre las consecuencias,sust.,D.M.
AZC1,AZC1_1,no solo los (antiguos presos) [excarcelados] tienen que trabajar,ana.,D.N.M
AZC1,AZC1_1,trabajar sobre (si) [sí] mismos,sust.,D.N.M
AZC1,AZC1_1,también la sociedad (fuera de la cárcel) [libre],ana.,D.N.M
AZC1,AZC1_2,[en] la naturaleza suele estar la solución,reg.,R
AZC1,AZC1_2,en la naturaleza suele (ser) [estar] la solución,sust.,R
AZC1,AZC1_2,estos momentos (sólo) [solo] existen para ti,ort.,D.N.M
AZC1,AZC1_2,cosas que nunca se (dan) [toman en] cuenta,sust.,D.N.M
AZC1,AZC1_2,llena de pensamientos innecesarios que ni siquiera te dejan dormir… ¿(si) [sí]?,sust.,D.N.M
AZC1,AZC1_2,hasta altas horas de la noche (y no has) [no] durmiendo lo suficiente,ana.,I.M.
AZC1,AZC1_2,¿alguna vez has estado tan (apretado) [estresado] que crees que tu cerebro va a explotar?,sust.,D.M.
AZC1,AZC1_2,tu mente ya está (rellena) [llena] de ideas de tu día previsto y tus tareas,sust.,D.N.M
AZC1,AZC1_2,¿serán todos los días exactamente así para (mi) [mí]?,sust.,D.N.M
AZC1,AZC1_2,(camino) [camina] por un sendero que no sabes exactamente adónde conduce,núm.,D.N.M
AZC1,AZC1_2,es difícil concentrarse (sólo) [solo] en eso,ort.,I.L.
AZC1,AZC1_2,concéntrate (sólo) [solo] en las olas que se dirigen,ort.,None
AZC1,AZC1_2,(hermosos) [hermosas] memorias de vacaciones familiares,gen.,D.N.M
AZC1,AZC1_2,pero tienes que (tomarte) [darte] esa oportunidad,sust.,D.N.M
AZC1,AZC1_2,pero tienes que tomarte (ese) [esa] oportunidad,gen.,D.N.M
AZC1,AZC1_2,escapa de la rutina diaria y (sitúa) [pon] tu atención en otro lugar,sust.,D.N.M
AZC1,AZC1_3,nos ayuda [a] mejorar la economía,reg.,D.N.M
AZC1,AZC1_3,nuestras vidas serían tan diferentes que no podemos (imaginar) [ni imaginárnoslas],sint.,R
AZC1,AZC1_3,todos los resultados positivos (llevan partes) [tienen consecuencias] muy graves,sust.,R
AZC1,AZC1_3,estar (dónde) [donde] queremos estar,sust.,I.L.
AZC1,AZC1_3,los países industriales roban a los (otras paisas) [otros países],creac.,D.N.M
AZC1,AZC1_3,(evidentement) [evidentemente] no,creac.,D.N.M
AZC1,AZC1_3,trabajar (por) [para] la reducción de la pobreza absoluta,reg.,D.N.M
AZC1,AZC1_3,[no] es ni buena ni mala,elip.,D.N.M
AZC1,AZC1_3,¿podemos estar (seguro) [seguros] de que…?,núm.,D.N.M
AZC1,AZC1_3,la población solo recibe los (mal) [malos] aspectos de ese proceso,núm.,I.L.
AZC1,AZC1_3,la población solo recibe los (malos) aspectos [negativos] de ese proceso,sust.,D.N.M
AZC1,AZC1_3,sacar provecho de estas (cosas) [oportunidades],sust.,I.M.
AZC1,AZC1_3,la población (sólo) [solo] recibe,ort.,D.N.M
AZC1,AZC1_3,los países industriales roban [a] los otros países,reg.,D.N.M
AZC1,AZC1_3,los países industriales roban a [los] otros países,det.,D.N.M
AZC1,AZC1_3,no tienen ni reciben nunca (de) estas ventajas,reg.,R
AZC1,AZC1_3,la oportunidad de ser [lo] que queremos ser,det.,D.N.M
AZC1,AZC1_3,¿estaríamos (dónde) [donde] estamos hoy sin la globalización?,sust.,I.L.
AZC1,AZC1_3,¿podemos estar seguros [de] que…?,reg.,D.N.M
AZC1,AZC1_3,¿podemos estar seguros de que (cómo) [la forma en que] el mundo lo hace es (correcto) [correcta]…?,sint.,R
AZC1,AZC1_3,la economía de los (paises) [países],ort.,D.N.M
AZC1,AZC1_3,resulta en aspectos positivos (por) [para] algunos países,reg.,D.N.M
AZC1,AZC1_3,para algunos (paises) [países] y su posición en el mundo,ort.,D.N.M
AZC1,AZC1_3,nos da (oportunidades) [la oportunidad] de ser,núm.,D.N.M
AZC1,AZC1_3,[estar] donde queremos estar,elip.,D.N.M
AZC1,AZC1_3,y vivir (cómo) [como] queremos,sust.,I.L.
AZC1,AZC1_3,"lamentablemente, no todo el mundo puede (profitar) [sacar provecho] de estas oportunidades",creac.,D.N.M
AZC1,AZC1_3,y que [no] tienen (o) [ni] reciben nunca estas ventajas,sust.,R
AZC1,AZC1_3,los (paises) [países] industriales roban a los otros países,ort.,D.N.M
AZC1,AZC1_3,en lugares como (Africa) [África],ort.,D.N.M
AZC1,AZC1_3,necesitan cooperar con (esta gran) [estas grandes] economías,núm.,D.N.M
AZC1,AZC1_3,solo recibe los aspectos negativos de (eso) [ese] proceso,det.,None
AZC1,AZC1_3,todos los resultados (positivas) [positivos],gen.,D.N.M
AZC1,AZC1_3,no es ni buena ni (mal) [mala],sust.,D.N.M
AZC1,AZC1_3,el mundo necesita (que venir junto) [unirse],ana.,R
AZC1,AZC1_3,y (lucha) [luchar] contra las circunstancias malas,sust.,D.N.M
AZC1,AZC1_3,las (circumstancias) [circunstancias] malas,creac.,D.N.M
AZC1,AZC1_3,es también la tarea de todos (los actores) crear un mundo mejor,exce.,R
AZC1,AZC1_4,ya puedes reservar entradas para (la publicación) [el estreno] en nuestra página web,sust. ,D.N.M
AZC1,AZC1_4,el pasado fin de (Semana) [semana],ort.,None
AZC1,AZC1_4,un artista que debía (pasar) [adelantar] a un grupo de jóvenes en bicicleta,sust.,I.M.
AZC1,AZC1_4,"el protagonista estaba (dañado) [herido], ¿y ahora qué?",sust.,D.N.M
AZC1,AZC1_4,pero el (mimo de doblaje) [doble] enfermó de coronavirus dos días antes del rodaje,ana.,I.M.
AZC1,AZC1_4,pero el doble enfermó de (Corona) [coronavirus] dos días antes del rodaje,sust.,I.L.
AZC1,AZC1_4,"por lo que el ""Pablo Sánchez herido"" pudo (iniciarse) [ver la luz en pantalla] perfectamente gracias a",sint.,I.M.
CJK1,CJK1_1,"(con) [de] ella, suelen seguirse métodos que aumentan el bienestar dentro de la prisión",reg.,D.N.M
CJK1,CJK1_1,y luego (hacer cumplidos) [tomar medidas] adicionales en la perspectiva del criminal,sust.,I.M.
CJK1,CJK1_1,debido a que tal perspectiva (establece altos valores en) [pone en alto valor] los derechos humanos,sust.,R
CJK1,CJK1_1,las prioridades entre ambas [opciones] pueden diferir,elip.,D.N.M
CJK1,CJK1_1,la función de la cárcel es reducir la (ocurrencia) [incidencia] de crímenes,sust.,D.N.M
CJK1,CJK1_1,la función de la cárcel es reducir la incidencia de (crimines) [crímenes],creac.,D.N.M
CJK1,CJK1_1,estas medidas han llevado a la situación (en) [de] que algunos criminales,reg.,D.N.M
CJK1,CJK1_1,algunos criminales (sean) [acepten ser] encarcelados a propósito,sint.,D.N.M
CJK1,CJK1_1,es importante imponer un castigo [lo] (suficiente) [suficientemente severo] al criminal,sint.,R
CJK1,CJK1_1,aunque aliviar (del) [el] dolor pueda parecer irrelevante,reg.,D.N.M
CJK1,CJK1_1,pueda parecer irrelevante (con) [respecto a] la pena recibida por el culpable,reg.,D.N.M
CJK1,CJK1_1,"no son detenidos, sino (sólo) [solo] condenados a libertad condicional",ort.,D.M.
CJK1,CJK1_2,"en este (papel) [trabajo] solo hablaré del ""Proyecto de los Cuatro Ríos Principales""",sust. ,D.N.M
CJK1,CJK1_2,se gastaron 22 billones [de] wones,reg.,D.N.M
CJK1,CJK1_2,aunque estoy de acuerdo [en] que la politización es un buen método,reg.,D.N.M
CJK1,CJK1_2,el Tigris (Eufrates) [y el Éufrates],ort.,R
CJK1,CJK1_2,en lugar de ser un (natural) verde [natural],ord.,D.M.
CJK1,CJK1_2,PCRP en (breve) [adelante],sust.,D.M.
CJK1,CJK1_2,cuando la presidenta Geun-hye Park fue (impugnado) [impugnada],gen.,D.N.M
CJK1,CJK1_2,puede causar resultados (por la) [en] dirección negativa,reg.,D.N.M
CJK1,CJK1_3,(la casa suya) [su casa],ana.,D.N.M
CJK1,CJK1_3,no fue causado únicamente por (un cerebro individual) [una sola mente],sust.,R
CJK1,CJK1_3,(un nuevo perspectivo) [una nueva perspectiva],gen.,D.N.M
CJK1,CJK1_3,los (revoltosos) [rebeldes],sust.,D.N.M
CJK1,CJK1_3,representados por (la) [una] máscara de payaso de pelo verde,det.,D.M.
CJK1,CJK1_3,los principales sospechosos del homicidio [que tuvo lugar] en el metro hace unos días,elip.,R
CJK1,CJK1_3,[por ejemplo] (como irrumpir) [irrumpió],sust.,R
CJK1,CJK1_3,pudimos escuchar comentarios similares (desde) [de] la consejera del Sr. Fleck,reg.,D.N.M
CJK1,CJK1_3,el resultado acumulativo de la brecha (de) [entre] la riqueza y la desigualdad,reg.,D.N.M
CJK1,CJK1_3,el resultado acumulativo de la brecha entre [la] riqueza y la desigualdad,det.,D.N.M
CJK1,CJK1_4,(el exceso de normalidad) [generalizar en exceso] siempre es una mala idea,sust. ,R
CJK1,CJK1_4,(los términos normalizadores) [las generalizaciones] se utilizan muy fácilmente en Internet,ana.,R
CJK1,CJK1_4,el respeto no es algo exclusivo de la vida (offline) [real],creac.,R
CJK1,CJK1_4,es importante socializar con otros (fuera de línea) [cara a cara] de vez en cuando,sust.,D.N.M
CJK1,CJK1_4,¿por qué la gente (es triggered) [se ofende] tan fácilmente?,creac.,D.N.M
CJK1,CJK1_4,sino que se convierten en (uno) [ella] sin saberlo,pron.,D.N.M
CJK1,CJK1_4,eliminar físicamente la causa [del mal] sí que ayuda,elip.,R
CJK1,CJK1_4,"a partir de (esto) [este episodio], podemos ver fácilmente que ser",esp.,R
CJK1,CJK1_4,abusar (lingüísticamente) [verbalmente] de los demás,sust.,None
CJK1,CJK1_4,los buscadores de atención no son [esa clase de] personas de nacimiento,esp.,None
CJK1,CJK1_4,"no son esa clase de personas de nacimiento, [sino que] se convierten en ella sin saberlo",elip.,R
CJK1,CJK1_4,"así que, para evitar ser (uno) [tú mismo un 'attention hog'], piensa siempre antes de escribir",sint.,R
CJK1,CJK1_4,hace que otros se sientan mal por lo que tienen (actualmente) [realmente] en sus vidas,sust.,D.N.M
CJK1,CJK1_4,el respeto no es algo (para) [exclusivo de] la vida real,sint.,R
CJK1,CJK1_4,merecen el mismo respeto que (tú respetas) [les tienes] a tus amigos,sust.,D.N.M
CJK1,CJK1_4,para algunas comunidades (online) [en línea],creac.,D.N.M
CJK1,CJK1_4,todos los boomers / [miembros de la] generación X,esp.,D.N.M
CJK1,CJK1_4,(lo) [el] mejor diario,det.,D.N.M
CJK1,CJK1_4,que (es de) [tiene] mala reputación por ser severamente derechista,sust.,D.N.M
CJK1,CJK1_4,"por ser severamente derechista, (junto con el racismo, el sexismo) [así como racista, sexista] y todo",sust.,R
CJK1,CJK1_4,eliminar físicamente la causa del mal sí que ayuda [a evitarlo],elip.,R
CJK1,CJK1_4,"una aplicación en la vida real, también (conocido) [conocida] como mi madre",gen.,D.N.M
EKE1,EKE1_1,en toda la tierra (que) ocupada por humanos,exce.,D.N.M
EKE1,EKE1_1,lo que les (permite) [impulsa a] volver a delinquir para sobrevivir,sust.,D.N.M
EKE1,EKE1_1,y se les (otorgan) [inscribe en] registros permanentes,sust.,D.N.M
EKE1,EKE1_1,registros permanentes (de su conducta),exce.,D.N.M
EKE1,EKE1_1,han reprimido a los grupos ya marginados en sus (pertinentes) [respectivas] sociedades,sust.,D.N.M
EKE1,EKE1_1,si se cuentan diferencias por factores (socio-geográficos) [sociogeográficos],ort.,D.M.
EKE1,EKE1_1,para que (sólo) [solo] se relacionen con otros delincuentes,ort.,D.N.M
EKE1,EKE1_1,para luego liberarlos (a) [en] un mundo sin oportunidades,reg.,D.N.M
EKE1,EKE1_2,sus últimos habitantes pasan hambre o hacen las maletas (en desesperación) [con desesperación],reg.,D.M.
EKE1,EKE1_2,"este año marcará la quinta, (amplificando) [exacerbando] la que hasta ahora se considera",sust.,I.L.
EKE1,EKE1_2,(lo) [la] que hasta ahora se considera la peor sequía de la historia,gen.,D.N.M
EKE1,EKE1_2,la que [hasta] ahora se considera la peor sequía de la historia,elip.,D.N.M
EKE1,EKE1_2,el aumento de las temperaturas ha hecho (que) más escasas y erráticas las precipitaciones,exce.,D.N.M
EKE1,EKE1_2,(el) [la] Climate Hazards Group Infrarred Precipitation Station predice que en los próximos meses,gen.,I.M.
EKE1,EKE1_2,como para poder cultivar [las tierras] con éxito,elip.,I.M.
EKE1,EKE1_2,la leche de sus madres carece del valor nutricional mínimo para (mantenerlos) [su subsistencia],sust.,I.M.
EKE1,EKE1_2,hay que considerar que [hay] grupos armados [que] bloquean las fronteras,elip.,R
EKE1,EKE1_2,cualquier ayuda (interacional) [internacional],creac.,I.L.
EKE1,EKE1_2,esto incluye (a) los coches y herramientas de protección,reg.,D.N.M
EKE1,EKE1_2,herramientas de protección para los (voluntariados) [voluntarios] y encargados del transporte,sust.,D.N.M
EKE1,EKE1_2,a medida (de) que aumenta la inseguridad económica del sur global,reg.,D.N.M
EKE1,EKE1_3,"incluyendo el capital (monetaria, informática y humana) [monetario, informático y humano]",gen.,D.N.M
EKE1,EKE1_3,existen ciertos beneficios (y) [e] inconvenientes,ort.,D.N.M
EKE1,EKE1_3,(trás) [tras] evaluar los efectos históricos de la liberalización,ort.,I.L.
EKE1,EKE1_3,(el) [la] crisis (financiero) [financiera],gen.,D.N.M
EKE1,EKE1_3,ilustra (ese) [este] fenómeno,det.,D.N.M
EKE1,EKE1_3,las economías se pueden dañar por catrástrofes (políticos) [políticas],gen.,D.N.M
