Group,Title,docs_to_search,error,error_item,error_context,error_reps,solution_item,solution_context,pass_solution_reps,fail_solution_reps
RZA1,RZA1_4,,"Darcy no le cayó bien a nadie, (incluso) [ni siquiera] a Elizabeth, por su carácter orgulloso",incluso,,,ni siquiera,,,
RZA1,RZA1_4,,e incluso le pidió (su) [la] mano,su,,,la,,,
RZA1,RZA1_4,,e incluso le pidió la mano (en matrimonio),en matrimonio,,,,,,
RZA1,RZA1_4,,"sin embargo, cambió de (la) opinión en cuanto se dio cuenta de que su familia no",la,,,,,,
RZA1,RZA1_4,,"sin embargo, cambió de (mente) [opinión] en cuanto se dio cuenta de que su familia no",mente,,,opinión,,,
RZA1,RZA1_4,,ella se lo contó (a) [al] Sr. Darcy y a sus tíos,a,,,al,,,
RZA1,RZA1_4,,[el] Sr. y [la] Sra. Gardiner,,,,"el, la",,,
RZA1,RZA1_4,,para evitar que la familia (de) Bennet cayera en deshonor,de,,,,,,
RZA1,RZA1_4,,"pero, por mucho que (le) [se lo] pidiera, el soldado se negaba a hacerlo",le,,,se lo,,,
RZA1,RZA1_4,,entre los invitados (sólo) [solo] había los tíos de Lydia y del Sr. Darcy,sólo,,,solo,,,
RZA1,RZA1_4,,los tíos de Lydia y [el] Sr. Darcy,,,,el,,,
RZA1,RZA1_4,,Lydia desveló a Elizabeth que fue el (Sr) [Sr.] Darcy quien les encontró,Sr,,,,,,
RZA1,RZA1_4,,Bingley y Darcy (vinieron) [fueron] a Longbourn y ambos pidieron las manos de las hermanas mayores,vinieron,,,fueron,,,
