Group,Title,docs_to_search,error,error_item,error_context,error_reps,solution_item,solution_context,pass_solution_reps,fail_solution_reps
IDE1,IDE1_3,['IDE1_4'],una de las razones clave (por) [de] la crisis de 1982 en Latinoamérica,por,"IDE1_4 - por
>> como desaparecida , por lo cual el
>> a su perro por el bosque por
>> la chica , por lo que se

",0,de,"IDE1_4 - de
>> este jueves 9 de marzo en una
>> Ya hace más de un mes desde
>> La noticia de la desaparición de
>> a un catedrático de la Universidad de
>> El cuerpo de el criminal fue
>> Según la declaración de la policía esta
>> en una conferencia de prensa , perseguía
>> estaba a punto de apretar el gatillo
>> debería haber gritado de socorro , pero
>> el fallecido responsable de el crimen .
>> todavía está pendiente de una investigación minuciosa
>> Hay una rueda de prensa prevista a

",5,0
IDE1,IDE1_3,['IDE1_4'],"de hecho, (desde) [ya] hace varios siglos [que] los seres humanos intercambian bienes",desde,"IDE1_4 - desde
>> de un mes desde que fue reportada

",0,"ya, que","IDE1_4 - ya
>> Ya hace más de
>> lo asesinó , ya que no tenía

IDE1_4 - que
>> un mes desde que fue reportada como
>> Dado el tiempo que había permanecido secuestrada
>> el anonimato , que vio a la
>> ha confirmado hoy que David González ,
>> , por lo que se le acercó
>> , según lo que ha contado en
>> a un arbusto que se camuflaba con
>> Sé que debería haber gritado
>> Lo que ocurrió a su
>> , en la que se espera que

",2,0
IDE1,IDE1_3,['IDE1_4'],(hacia) [en] los países emergentes,hacia,,0,en,"IDE1_4 - en
>> 9 de marzo en una cabaña abandonada
>> se difundió velozmente en la prensa ,
>> que la mantuvo en cautiverio , está
>> un hacha hincada en el centro de
>> Aunque todo transcurrió en un instante ,
>> que ha contado en una conferencia de
>> - proclamó Ellie en una entrevista esta
>> que se basa en el hecho de
>> 19:00 horas , en la que se

",6,0
IDE1,IDE1_3,['IDE1_4'],en (las que están) [los países] emergentes,las que están,,0,los países,,0,0
IDE1,IDE1_3,['IDE1_4'],los mercados libres han dirigido monumentales flujos de dinero (del) [de] occidente al sur global,del,,0,de,"IDE1_4 - de
>> este jueves 9 de marzo en una
>> Ya hace más de un mes desde
>> La noticia de la desaparición de
>> a un catedrático de la Universidad de
>> El cuerpo de el criminal fue
>> Según la declaración de la policía esta
>> en una conferencia de prensa , perseguía
>> estaba a punto de apretar el gatillo
>> debería haber gritado de socorro , pero
>> el fallecido responsable de el crimen .
>> todavía está pendiente de una investigación minuciosa
>> Hay una rueda de prensa prevista a

",3,0
IDE1,IDE1_3,['IDE1_4'],nuestro exuberante estilo de vida [se] aprovecha [de] la riqueza y diversidad que las culturas,,,0,"se, de","IDE1_4 - se
>> desaparecida , por lo cual el hallazgo
>> desaparición de Ellie se difundió velozmente en
>> Se ha confirmado hoy
>> padrastro , como lo hacían cada semana
>> y , según lo que ha contado
>> nada , David se le agarró el
>> muy angustiada y se me contrajo la
>> Si lo hubiera hecho ,
>> Lo que ocurrió a
>> en la que se espera que las

IDE1_4 - de
>> este jueves 9 de marzo en una
>> Ya hace más de un mes desde
>> La noticia de la desaparición de
>> a un catedrático de la Universidad de
>> El cuerpo de el criminal fue
>> Según la declaración de la policía esta
>> en una conferencia de prensa , perseguía
>> estaba a punto de apretar el gatillo
>> debería haber gritado de socorro , pero
>> el fallecido responsable de el crimen .
>> todavía está pendiente de una investigación minuciosa
>> Hay una rueda de prensa prevista a

",0,0
IDE1,IDE1_3,['IDE1_4'],"culturas africanas, asiáticas y (suramericánas) [sudamericanas]",suramericánas,,0,sudamericanas,,0,0
IDE1,IDE1_3,['IDE1_4'],ya habían acontecido (semajantes) [semejantes] catástrofes económicas antes,semajantes,,0,semejantes,,0,0
IDE1,IDE1_3,['IDE1_4'],en el que los EE. UU. (mantenía) [mantenían] una de las tasas arancelarias más elevadas,mantenía,"IDE1_4 - mantenía
>> , quien quiere mantener el anonimato ,
>> ex-profesor que la mantuvo en cautiverio ,

",0,mantenían,"IDE1_4 - mantenían
>> , quien quiere mantener el anonimato ,
>> ex-profesor que la mantuvo en cautiverio ,

",0,0
IDE1,IDE1_3,['IDE1_4'],para financiar sus (fínes) [fines] políticos bajo el modelo ISI,fínes,,0,fines,"IDE1_4 - fines
>> sociales con el fin de averiguar su

",0,0
IDE1,IDE1_4,,ya que no tenía ninguna otra manera (como para) [de] huir,como para,,,de,,,
IDE1,IDE1_4,,cinco cadáveres despedazados fueron descubiertos en el sótano de (éste) [este],éste,,,este,,,
IDE1,IDE1_4,,ya hace más de un mes (desde) que fue reportada como desaparecida,desde,,,,,,
IDE1,IDE1_4,,"David González, el exprofesor que la (mantuvo) [tuvo] en cautiverio",mantuvo,,,tuvo,,,
IDE1,IDE1_4,,(aunque) todo transcurrió en un instante [y] Joel no volvería a ver a su hijastra durante el mes,aunque,,,y,,,
IDE1,IDE1_4,,en las afueras de la [deteriorada] aldea (deteriorada) de Silver Lake,deteriorada,,,deteriorada,,,
IDE1,IDE1_4,,paseaba a su perro por el bosque (por) [en] la mañana,por,,,en,,,
IDE1,IDE1_4,,"David González, el (ex-profesor) [exprofesor] que la tuvo en cautiverio",,,,exprofesor,,,
IDE1,IDE1_4,,con una hacha hincada en el centro (de su) [del] pecho,de su,,,del,,,
IDE1,IDE1_4,,"de la nada, David (se) le agarró el arma y le tapó la boca con la mano",se,,,,,,
IDE1,IDE1_4,,llevándola a rastras a un arbusto que se camuflaba (con) [en] el bosque,con,,,en,,,
IDE1,IDE1_4,,sé que debería haber (gritado de socorro) [pedido socorro],gritado de socorro,,,pedido socorro,,,
